shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[360.2, 0.032081723355340395], [360.8, 0.032081723355340395], [360.8, -0.0409698618768304], [360.2, -0.0409698618768304], [360.2, 0.032081723355340395]]",rect,91,1800,213,309,206,492,"[[213, 206], [309, 206], [309, 492], [213, 492], [213, 206]]",360.0,27456,261.0,349.0,0.0730515852321708,0.10518717957588784,-0.004444069260745004,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[212, 97, 56]","[25, 52, 128]","[244, 87, 121]","[154, 217, 180]","[242, 40, 23]",solid
"[[361.2, 0.05974297494539762], [361.8, 0.05974297494539762], [361.8, -0.012800420718760912], [361.2, -0.012800420718760912], [361.2, 0.05974297494539762]]",rect,91,1805,266,361,203,490,"[[266, 203], [361, 203], [361, 490], [266, 490], [266, 203]]",361.0,27265,313.5,346.5,0.07254339566415853,0.13365863945896214,0.023471277113318353,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[212, 97, 62]","[33, 51, 128]","[240, 86, 125]","[156, 213, 174]","[239, 39, 30]",solid
"[[362.2, 0.03021289715856882], [362.8, 0.03021289715856882], [362.8, -0.045148156895772874], [362.2, -0.045148156895772874], [362.2, 0.03021289715856882]]",rect,91,1810,293,390,205,497,"[[293, 205], [390, 205], [390, 497], [293, 497], [293, 205]]",362.0,28324,341.5,351.0,0.0753610540543417,0.14925781321391865,-0.007467629868602027,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[211, 98, 66]","[37, 52, 128]","[239, 87, 127]","[156, 211, 172]","[237, 40, 34]",solid
"[[363.2, 0.03180755060768144], [363.8, 0.03180755060768144], [363.8, -0.043542860733194036], [363.2, -0.043542860733194036], [363.2, 0.03180755060768144]]",rect,91,1815,314,410,205,500,"[[314, 205], [410, 205], [410, 500], [314, 500], [314, 205]]",363.0,28320,362.0,352.5,0.07535041134087547,0.16055114691928624,-0.0058676550627562996,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[211, 98, 68]","[39, 53, 128]","[238, 88, 128]","[157, 209, 170]","[236, 41, 36]",solid
"[[364.2, 0.06782338384872594], [364.8, 0.06782338384872594], [364.8, -0.009602356618063475], [364.2, -0.009602356618063475], [364.2, 0.06782338384872594]]",rect,91,1820,347,444,207,507,"[[347, 207], [444, 207], [444, 507], [347, 507], [347, 207]]",364.0,29100,395.5,357.0,0.07742574046678942,0.17915165053950555,0.029110513615331235,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[209, 99, 71]","[44, 54, 128]","[235, 89, 131]","[157, 206, 167]","[234, 42, 41]",solid
"[[365.2, 0.10346559555075252], [365.8, 0.10346559555075252], [365.8, 0.02498090509407369], [365.2, 0.02498090509407369], [365.2, 0.10346559555075252]]",rect,91,1825,379,477,205,506,"[[379, 205], [477, 205], [477, 506], [379, 506], [379, 205]]",365.0,29498,428.0,355.5,0.07848469045667883,0.19678022280848878,0.0642232503224131,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[209, 98, 75]","[49, 54, 128]","[233, 88, 134]","[159, 204, 164]","[232, 41, 45]",solid
"[[366.2, 0.08036467026940261], [366.8, 0.08036467026940261], [366.8, 0.0026808440010572462], [366.2, 0.0026808440010572462], [366.2, 0.08036467026940261]]",rect,91,1830,389,486,205,506,"[[389, 205], [486, 205], [486, 506], [389, 506], [389, 205]]",366.0,29197,437.5,355.5,0.07768382626834537,0.20196433803030636,0.04152275713522993,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[209, 99, 76]","[50, 54, 128]","[233, 88, 134]","[159, 203, 163]","[231, 41, 46]",solid
"[[367.2, 0.13221057541591896], [367.8, 0.13221057541591896], [367.8, 0.05688677085870904], [367.2, 0.05688677085870904], [367.2, 0.13221057541591896]]",rect,91,1835,417,512,202,500,"[[417, 202], [512, 202], [512, 500], [417, 500], [417, 202]]",367.0,28310,464.5,351.0,0.07532380455720991,0.21637846292797822,0.094548673137314,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[210, 98, 79]","[54, 52, 128]","[231, 87, 137]","[161, 202, 160]","[229, 40, 50]",solid
"[[368.2, 0.15597297356500125], [368.8, 0.15597297356500125], [368.8, 0.07540231126894226], [368.2, 0.07540231126894226], [368.2, 0.15597297356500125]]",rect,91,1840,441,539,206,515,"[[441, 206], [539, 206], [539, 515], [441, 515], [441, 206]]",368.0,30282,490.0,360.5,0.080570662296059,0.23096859167850234,0.11568764241697176,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[208, 99, 81]","[57, 55, 128]","[229, 89, 138]","[160, 199, 158]","[228, 43, 53]",solid
"[[369.2, 0.1722252445271243], [369.8, 0.1722252445271243], [369.8, 0.09273481764788716], [369.2, 0.09273481764788716], [369.2, 0.1722252445271243]]",rect,91,1845,459,556,205,513,"[[459, 205], [556, 205], [556, 513], [459, 513], [459, 205]]",369.0,29876,507.5,359.0,0.07949042687923713,0.24041171886040516,0.13248003108750572,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[208, 99, 83]","[60, 55, 128]","[228, 89, 140]","[161, 198, 156]","[227, 42, 55]",solid
"[[370.2, 0.1377527655016417], [370.8, 0.1377527655016417], [370.8, 0.05882640243611451], [370.2, 0.05882640243611451], [370.2, 0.1377527655016417]]",rect,91,1850,508,604,203,512,"[[508, 203], [604, 203], [604, 512], [508, 512], [508, 203]]",370.0,29664,556.0,357.5,0.07892636306552718,0.2667714325556076,0.0982895839688781,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[207, 99, 88]","[67, 54, 128]","[225, 88, 144]","[163, 195, 151]","[222, 42, 64]",solid
"[[371.2, 0.16833918383223845], [371.8, 0.16833918383223845], [371.8, 0.08890197052033244], [371.2, 0.08890197052033244], [371.2, 0.16833918383223845]]",rect,91,1855,555,651,202,513,"[[555, 202], [651, 202], [651, 513], [555, 513], [555, 202]]",371.0,29856,603.0,357.5,0.07943721331190601,0.2924191604951263,0.12862057717628544,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[206, 99, 93]","[73, 54, 128]","[222, 88, 147]","[165, 192, 146]","[214, 42, 74]",solid
"[[372.2, 0.22907027502659522], [372.8, 0.22907027502659522], [372.8, 0.14835593609874215], [372.2, 0.14835593609874215], [372.2, 0.22907027502659522]]",rect,91,1860,602,698,202,518,"[[602, 202], [698, 202], [698, 518], [602, 518], [602, 202]]",372.0,30336,650.0,360.0,0.08071433892785304,0.31824448635635216,0.18871310556266868,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[205, 100, 98]","[80, 55, 128]","[219, 88, 151]","[167, 188, 142]","[206, 42, 85]",solid
"[[373.2, 0.3240862589026818], [373.8, 0.3240862589026818], [373.8, 0.24269610766972344], [373.2, 0.24269610766972344], [373.2, 0.3240862589026818]]",rect,91,1865,701,796,200,522,"[[701, 200], [796, 200], [796, 522], [701, 522], [701, 200]]",373.0,30590,748.5,361.0,0.08139015123295835,0.3720666149301966,0.2833911832862026,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[203, 100, 108]","[94, 55, 128]","[212, 89, 158]","[170, 181, 132]","[189, 43, 108]",solid
"[[374.2, 0.4114185934116731], [374.8, 0.4114185934116731], [374.8, 0.3285118555097776], [374.2, 0.3285118555097776], [374.2, 0.4114185934116731]]",rect,91,1870,750,845,201,529,"[[750, 201], [845, 201], [845, 529], [750, 529], [750, 201]]",374.0,31160,797.5,365.0,0.08290673790189547,0.39908989222272423,0.36996522446072533,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[201, 101, 113]","[101, 56, 128]","[208, 89, 162]","[171, 177, 127]","[180, 43, 120]",solid
"[[375.2, 0.39887279263822095], [375.8, 0.39887279263822095], [375.8, 0.316838757240556], [375.2, 0.316838757240556], [375.2, 0.39887279263822095]]",rect,91,1875,805,899,198,526,"[[805, 198], [899, 198], [899, 526], [805, 526], [805, 198]]",375.0,30832,852.0,362.0,0.08203403539766499,0.4286172251997345,0.35785577493938847,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[200, 101, 119]","[108, 55, 128]","[204, 88, 166]","[174, 174, 121]","[171, 43, 132]",solid
"[[376.2, 0.5769890545824137], [376.8, 0.5769890545824137], [376.8, 0.4973310049660835], [376.2, 0.4973310049660835], [376.2, 0.5769890545824137]]",rect,91,1880,900,991,195,524,"[[900, 195], [991, 195], [991, 524], [900, 524], [900, 195]]",376.0,29939,945.5,359.5,0.07965804961633018,0.4794622349874953,0.5371600297742486,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[198, 101, 128]","[121, 55, 128]","[197, 88, 174]","[178, 167, 112]","[155, 42, 153]",solid
"[[377.2, 0.6503588126032857], [377.8, 0.6503588126032857], [377.8, 0.5744975510160314], [377.2, 0.5744975510160314], [377.2, 0.6503588126032857]]",rect,91,1885,975,1063,188,512,"[[975, 188], [1063, 188], [1063, 512], [975, 512], [975, 188]]",377.0,28512,1019.0,350.0,0.07586126158725429,0.518896043811702,0.6124281818096585,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[198, 100, 136]","[132, 52, 128]","[190, 86, 180]","[183, 163, 104]","[140, 40, 167]",solid
"[[378.2, 0.7901808839905996], [378.8, 0.7901808839905996], [378.8, 0.7223282642866798], [378.2, 0.7223282642866798], [378.2, 0.7901808839905996]]",rect,91,1890,1054,1136,179,490,"[[1054, 179], [1136, 179], [1136, 490], [1054, 490], [1054, 179]]",378.0,25502,1095.0,334.5,0.06785261970391972,0.5592678584716582,0.7562545741386397,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[198, 99, 144]","[141, 48, 128]","[184, 82, 186]","[189, 160, 95]","[123, 37, 176]",solid
"[[379.2, 0.8082312030581762], [379.8, 0.8082312030581762], [379.8, 0.7477938939618489], [379.2, 0.7477938939618489], [379.2, 0.8082312030581762]]",rect,91,1895,1095,1172,169,464,"[[1095, 169], [1172, 169], [1172, 464], [1095, 464], [1095, 169]]",379.0,22715,1133.5,316.5,0.0604373090963272,0.5789984624922061,0.7780125485100126,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[200, 97, 148]","[147, 43, 128]","[180, 78, 190]","[194, 160, 90]","[114, 33, 178]",solid
"[[380.2, 0.8258429053791356], [380.8, 0.8258429053791356], [380.8, 0.7710701805252069], [380.2, 0.7710701805252069], [380.2, 0.8258429053791356]]",rect,91,1900,1115,1188,161,443,"[[1115, 161], [1188, 161], [1188, 443], [1115, 443], [1115, 161]]",380.0,20586,1151.5,302.0,0.054772724853928756,0.5877909286508006,0.7984565429521713,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[201, 95, 150]","[149, 39, 128]","[178, 74, 192]","[197, 161, 87]","[109, 30, 177]",solid
"[[381.2, 0.7834075918147615], [381.8, 0.7834075918147615], [381.8, 0.7343899142676941], [381.2, 0.7343899142676941], [381.2, 0.7834075918147615]]",rect,91,1905,1135,1204,153,420,"[[1135, 153], [1204, 153], [1204, 420], [1135, 420], [1135, 153]]",381.0,18423,1169.5,286.5,0.0490176775470674,0.5965123556407126,0.7588987530412278,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[203, 94, 151]","[151, 35, 128]","[176, 71, 194]","[201, 161, 84]","[105, 27, 176]",solid
"[[382.2, 0.7768527498086308], [382.8, 0.7768527498086308], [382.8, 0.7320735328994876], [382.2, 0.7320735328994876], [382.2, 0.7768527498086308]]",rect,91,1910,1138,1204,147,402,"[[1138, 147], [1204, 147], [1204, 402], [1138, 402], [1138, 147]]",382.0,16830,1171.0,274.5,0.04477921690914315,0.596478430125226,0.7544631413540592,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[205, 92, 151]","[151, 32, 128]","[175, 68, 194]","[203, 163, 83]","[104, 25, 174]",solid
"[[383.2, 0.767822073353839], [383.8, 0.767822073353839], [383.8, 0.7275713310245748], [383.2, 0.7275713310245748], [383.2, 0.767822073353839]]",rect,91,1915,1132,1194,141,385,"[[1132, 141], [1194, 141], [1194, 385], [1132, 385], [1132, 141]]",383.0,15128,1163.0,263.0,0.04025074232926427,0.5912959089722633,0.7476967021892069,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[207, 91, 151]","[150, 29, 128]","[176, 65, 194]","[205, 165, 83]","[105, 22, 170]",solid
"[[384.2, 0.760458581294592], [384.8, 0.760458581294592], [384.8, 0.7235815791341212], [384.2, 0.7235815791341212], [384.2, 0.760458581294592]]",rect,91,1920,1110,1170,137,368,"[[1110, 137], [1170, 137], [1170, 368], [1110, 368], [1110, 137]]",384.0,13860,1140.0,252.5,0.03687700216047084,0.577998981900903,0.7420200802143566,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[210, 89, 149]","[147, 26, 128]","[177, 61, 193]","[206, 168, 84]","[108, 20, 165]",solid
"[[385.2, 0.7460541814365463], [385.8, 0.7460541814365463], [385.8, 0.7121039254792875], [385.2, 0.7121039254792875], [385.2, 0.7460541814365463]]",rect,91,1925,1085,1143,133,353,"[[1085, 133], [1143, 133], [1143, 353], [1085, 353], [1085, 133]]",385.0,12760,1114.0,243.0,0.03395025595725886,0.5631360049808095,0.7290790534579169,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[212, 87, 146]","[144, 24, 128]","[180, 59, 191]","[207, 171, 86]","[113, 18, 159]",solid
"[[386.2, 0.7561743062466311], [386.8, 0.7561743062466311], [386.8, 0.7247357306674014], [386.2, 0.7247357306674014], [386.2, 0.7561743062466311]]",rect,91,1930,1058,1114,130,341,"[[1058, 130], [1114, 130], [1114, 341], [1058, 341], [1058, 130]]",386.0,11816,1086.0,235.5,0.03143857557922968,0.5473237137198044,0.7404550184570162,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[214, 86, 143]","[140, 22, 128]","[182, 56, 190]","[208, 174, 88]","[117, 16, 154]",solid
"[[387.2, 0.6629495064978171], [387.8, 0.6629495064978171], [387.8, 0.6344642839054649], [387.2, 0.6344642839054649], [387.2, 0.6629495064978171]]",rect,91,1935,1037,1090,126,328,"[[1037, 126], [1090, 126], [1090, 328], [1037, 328], [1037, 126]]",387.0,10706,1063.5,227.0,0.028485222592352148,0.5344417131553791,0.648706895201641,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[216, 84, 141]","[137, 19, 128]","[184, 53, 188]","[208, 177, 90]","[121, 14, 150]",solid
"[[388.2, 0.5821206988844851], [388.8, 0.5821206988844851], [388.8, 0.5559316417224711], [388.2, 0.5559316417224711], [388.2, 0.5821206988844851]]",rect,91,1940,1020,1071,123,316,"[[1020, 123], [1071, 123], [1071, 316], [1020, 316], [1020, 123]]",388.0,9843,1045.5,219.5,0.026189057162014025,0.5240863852857611,0.5690261703034781,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[218, 83, 139]","[135, 17, 128]","[186, 50, 187]","[209, 179, 91]","[124, 13, 146]",solid
"[[389.2, 0.49010742332372403], [389.8, 0.49010742332372403], [389.8, 0.4653631145147501], [389.2, 0.4653631145147501], [389.2, 0.49010742332372403]]",rect,91,1945,994,1044,120,306,"[[994, 120], [1044, 120], [1044, 306], [994, 306], [994, 120]]",389.0,9300,1019.0,213.0,0.024744308808973936,0.5091636777021469,0.47773526891923707,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[219, 82, 137]","[132, 16, 128]","[188, 48, 185]","[209, 182, 93]","[128, 12, 142]",solid
"[[390.2, 0.5012415838812461], [390.8, 0.5012415838812461], [390.8, 0.478381035355794], [390.2, 0.478381035355794], [390.2, 0.5012415838812461]]",rect,91,1950,986,1034,117,296,"[[986, 117], [1034, 117], [1034, 296], [986, 296], [986, 117]]",390.0,8592,1010.0,206.5,0.022860548525452048,0.5037906560534599,0.48981130961852004,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[221, 81, 135]","[130, 14, 128]","[188, 45, 185]","[210, 183, 94]","[129, 10, 140]",solid
"[[391.2, 0.5172739252474587], [391.8, 0.5172739252474587], [391.8, 0.49610024680640336], [391.2, 0.49610024680640336], [391.2, 0.5172739252474587]]",rect,91,1955,969,1015,115,288,"[[969, 115], [1015, 115], [1015, 288], [969, 288], [969, 115]]",391.0,7958,992.0,201.5,0.021173678441055332,0.4936129261055489,0.506687086026931,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[222, 80, 134]","[128, 13, 128]","[190, 44, 184]","[210, 185, 95]","[132, 9, 137]",solid
"[[392.2, 0.6129954438000189], [392.8, 0.6129954438000189], [392.8, 0.593000445875348], [392.2, 0.593000445875348], [392.2, 0.6129954438000189]]",rect,91,1960,940,985,113,280,"[[940, 113], [985, 113], [985, 280], [940, 280], [940, 113]]",392.0,7515,962.5,196.5,0.019994997924670875,0.477159688257543,0.6029979448376834,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[223, 79, 131]","[124, 11, 128]","[192, 41, 182]","[210, 188, 98]","[136, 8, 131]",solid
"[[393.2, 0.46714535641678867], [393.8, 0.46714535641678867], [393.8, 0.44829711086810353], [393.2, 0.44829711086810353], [393.2, 0.46714535641678867]]",rect,91,1965,918,962,112,273,"[[918, 112], [962, 112], [962, 273], [918, 273], [918, 112]]",393.0,7084,940.0,192.5,0.018848245548685093,0.46459736395219076,0.4577212336424461,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[224, 78, 129]","[121, 10, 128]","[194, 40, 180]","[210, 190, 100]","[139, 7, 127]",solid
"[[394.2, 0.4707521631558722], [394.8, 0.4707521631558722], [394.8, 0.45290433267301233], [394.2, 0.45290433267301233], [394.2, 0.4707521631558722]]",rect,91,1970,907,950,110,266,"[[907, 110], [950, 110], [950, 266], [907, 266], [907, 110]]",394.0,6708,928.5,188.0,0.01784783048285991,0.45800217979302277,0.46182824791444227,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[225, 77, 127]","[119, 9, 128]","[195, 38, 179]","[210, 191, 101]","[141, 7, 124]",solid
"[[395.2, 0.5119714901036586], [395.8, 0.5119714901036586], [395.8, 0.49509746790295833], [395.2, 0.49509746790295833], [395.2, 0.5119714901036586]]",rect,91,1975,880,922,108,259,"[[880, 108], [922, 108], [922, 259], [880, 259], [880, 108]]",395.0,6342,901.0,183.5,0.016874022200700292,0.44267585420763567,0.5035344790033085,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[227, 76, 125]","[115, 8, 128]","[197, 35, 178]","[210, 194, 103]","[145, 5, 119]",solid
"[[396.2, 0.42724198913340955], [396.8, 0.42724198913340955], [396.8, 0.41131516843120336], [396.2, 0.41131516843120336], [396.2, 0.42724198913340955]]",rect,91,1980,865,906,107,253,"[[865, 107], [906, 107], [906, 253], [865, 253], [865, 107]]",396.0,5986,885.5,180.0,0.015926820702206235,0.4339689238605958,0.41927857878230645,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[228, 75, 123]","[113, 7, 128]","[199, 33, 177]","[210, 196, 105]","[147, 5, 116]",solid
"[[397.2, 0.38483002363312013], [397.8, 0.38483002363312013], [397.8, 0.3697173705110801], [397.2, 0.3697173705110801], [397.2, 0.38483002363312013]]",rect,91,1985,846,886,106,248,"[[846, 106], [886, 106], [886, 248], [846, 248], [846, 106]]",397.0,5680,866.0,177.0,0.015112653122039995,0.4231147277413426,0.3772736970721001,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[228, 75, 121]","[110, 6, 128]","[200, 31, 175]","[210, 197, 106]","[150, 4, 113]",solid
"[[398.2, 0.3313785113582391], [398.8, 0.3313785113582391], [398.8, 0.3170587403894329], [398.2, 0.3170587403894329], [398.2, 0.3313785113582391]]",rect,91,1990,836,875,104,242,"[[836, 104], [875, 104], [875, 242], [836, 242], [836, 104]]",398.0,5382,855.5,173.0,0.014319770968806206,0.41710075950565473,0.324218625873836,"(0.2, 0.6274509803921569, 0.17254901960784313, 1.0)","[229, 74, 120]","[109, 5, 128]","[201, 29, 175]","[210, 198, 107]","[151, 3, 111]",solid
"[[352, 0.06615811589077372], [352.2, 0.1566810456169367], [352.8, 0.1566810456169367], [352.8, -0.024364813835389257], [352.2, -0.024364813835389257], [352, 0.06615811589077372]]",rect,92,1760,56,211,289,728,"[[56, 289], [211, 289], [211, 728], [56, 728], [56, 289]]",352.0,68045,133.5,508.5,0.18104585945232596,0.04694164374062422,0.06615811589077372,"(0.984313725490196, 0.6039215686274509, 0.6, 1.0)","[190, 113, 37]","[7, 94, 128]","[249, 121, 100]","[118, 205, 205]","[253, 88, 6]",solid
"[[399.2, 0.6383803649743096], [399.8, 0.6383803649743096], [400, 0.5687770189051958], [399.8, 0.49917367283608205], [399.2, 0.49917367283608205], [399.2, 0.6383803649743096]]",rect,92,1995,925,1045,246,682,"[[925, 246], [1045, 246], [1045, 682], [925, 682], [925, 246]]",399.0,52320,985.0,464.0,0.13920669213822756,0.5084408335108352,0.5687770189051958,"(0.984313725490196, 0.6039215686274509, 0.6, 1.0)","[180, 112, 132]","[127, 83, 128]","[194, 110, 172]","[160, 151, 116]","[166, 84, 176]",solid
"[[353.2, 0.18082004247414263], [353.8, 0.18082004247414263], [353.8, -0.0006967570490638147], [353.2, -0.0006967570490638147], [353.2, 0.18082004247414263]]",rect,92,1765,140,294,287,730,"[[140, 287], [294, 287], [294, 730], [140, 730], [140, 287]]",353.0,68222,217.0,508.5,0.18151679952320643,0.09250728805870537,0.0900616427125394,"(0.984313725490196, 0.6039215686274509, 0.6, 1.0)","[189, 113, 49]","[19, 94, 128]","[244, 121, 108]","[121, 199, 196]","[251, 91, 17]",solid
