shape,shape_type,object,frame,xmin,xmax,ymin,ymax,points,timestep,area,xcenter,ycenter,height,proj,y,color,color_bremm,color_schumann_urban,color_steiger,color_teuling,color_ziegler,style
"[[200.2, 0.6197251048529486], [200.8, 0.6197251048529486], [200.8, 0.590937154666384], [200.2, 0.590937154666384], [200.2, 0.6197251048529486]]",rect,16,1000,1022,1064,106,266,"[[1022, 106], [1064, 106], [1064, 266], [1022, 266], [1022, 106]]",200.0,6720,1043.0,186.0,0.028787950186564767,0.5386808226413726,0.6053311297596663,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 77, 138]","[133, 7, 128]","[186, 36, 188]","[216, 185, 90]","[123, 5, 138]",solid
"[[201.2, 0.5698946206420543], [201.8, 0.5698946206420543], [201.8, 0.5411066704554897], [201.2, 0.5411066704554897], [201.2, 0.5698946206420543]]",rect,16,1005,1014,1056,107,267,"[[1014, 107], [1056, 107], [1056, 267], [1014, 267], [1014, 107]]",201.0,6720,1035.0,187.0,0.028787950186564767,0.5341416756374593,0.555500645548772,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 77, 137]","[132, 8, 128]","[186, 37, 187]","[215, 185, 91]","[124, 6, 138]",solid
"[[202.2, 0.5697473537654097], [202.8, 0.5697473537654097], [202.8, 0.5409594035788451], [202.2, 0.5409594035788451], [202.2, 0.5697473537654097]]",rect,16,1010,1014,1056,107,267,"[[1014, 107], [1056, 107], [1056, 267], [1014, 267], [1014, 107]]",202.0,6720,1035.0,187.0,0.028787950186564767,0.5341416756374593,0.5553533786721274,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 77, 137]","[132, 8, 128]","[186, 37, 187]","[215, 185, 91]","[124, 6, 138]",solid
"[[203.2, 0.5668750441105871], [203.8, 0.5668750441105871], [203.8, 0.5380870939240224], [203.2, 0.5380870939240224], [203.2, 0.5668750441105871]]",rect,16,1015,1014,1056,107,267,"[[1014, 107], [1056, 107], [1056, 267], [1014, 267], [1014, 107]]",203.0,6720,1035.0,187.0,0.028787950186564767,0.5341416756374593,0.5524810690173048,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 77, 137]","[132, 8, 128]","[186, 37, 187]","[215, 185, 91]","[124, 6, 138]",solid
"[[204.2, 0.5668993212305139], [204.8, 0.5668993212305139], [204.8, 0.5381113710439492], [204.2, 0.5381113710439492], [204.2, 0.5668993212305139]]",rect,16,1020,1014,1056,107,267,"[[1014, 107], [1056, 107], [1056, 267], [1014, 267], [1014, 107]]",204.0,6720,1035.0,187.0,0.028787950186564767,0.5341416756374593,0.5525053461372316,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 77, 137]","[132, 8, 128]","[186, 37, 187]","[215, 185, 91]","[124, 6, 138]",solid
"[[205.2, 0.5679719529440234], [205.8, 0.5679719529440234], [205.8, 0.5391840027574587], [205.2, 0.5391840027574587], [205.2, 0.5679719529440234]]",rect,16,1025,1014,1056,107,267,"[[1014, 107], [1056, 107], [1056, 267], [1014, 267], [1014, 107]]",205.0,6720,1035.0,187.0,0.028787950186564767,0.5341416756374593,0.553577977850741,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 77, 137]","[132, 8, 128]","[186, 37, 187]","[215, 185, 91]","[124, 6, 138]",solid
"[[206.2, 0.5495578352435533], [206.8, 0.5495578352435533], [206.8, 0.5209498097456546], [206.2, 0.5209498097456546], [206.2, 0.5495578352435533]]",rect,16,1030,1016,1058,107,266,"[[1016, 107], [1058, 107], [1058, 266], [1016, 266], [1016, 107]]",206.0,6678,1037.0,186.5,0.02860802549789874,0.5352997602393555,0.535253822494604,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 77, 137]","[132, 8, 128]","[186, 36, 187]","[215, 185, 90]","[124, 5, 138]",solid
"[[207.2, 0.5391340670055347], [207.8, 0.5391340670055347], [207.8, 0.51034611681897], [207.2, 0.51034611681897], [207.2, 0.5391340670055347]]",rect,16,1035,1018,1060,106,266,"[[1018, 106], [1060, 106], [1060, 266], [1018, 266], [1018, 106]]",207.0,6720,1039.0,186.0,0.028787950186564767,0.5364578448412517,0.5247400919122523,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 77, 138]","[133, 7, 128]","[186, 36, 187]","[216, 185, 90]","[123, 5, 138]",solid
"[[208.2, 0.5379386739843616], [208.8, 0.5379386739843616], [208.8, 0.5091507237977969], [208.2, 0.5091507237977969], [208.2, 0.5379386739843616]]",rect,16,1040,1018,1060,106,266,"[[1018, 106], [1060, 106], [1060, 266], [1018, 266], [1018, 106]]",208.0,6720,1039.0,186.0,0.028787950186564767,0.5364578448412517,0.5235446988910792,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 77, 138]","[133, 7, 128]","[186, 36, 187]","[216, 185, 90]","[123, 5, 138]",solid
"[[209.2, 0.5390504714007872], [209.8, 0.5390504714007872], [209.8, 0.5102625212142226], [209.2, 0.5102625212142226], [209.2, 0.5390504714007872]]",rect,16,1045,1022,1064,106,266,"[[1022, 106], [1064, 106], [1064, 266], [1022, 266], [1022, 106]]",209.0,6720,1043.0,186.0,0.028787950186564767,0.5386808226413726,0.5246564963075049,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 77, 138]","[133, 7, 128]","[186, 36, 188]","[216, 185, 90]","[123, 5, 138]",solid
"[[210.2, 0.6004654550252866], [210.8, 0.6004654550252866], [210.8, 0.5725385729916235], [210.2, 0.5725385729916235], [210.2, 0.6004654550252866]]",rect,16,1050,1047,1088,105,264,"[[1047, 105], [1088, 105], [1088, 264], [1047, 264], [1047, 105]]",210.0,6519,1067.5,184.5,0.02792688203366305,0.5524363487726204,0.586502014008455,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 77, 141]","[137, 7, 128]","[183, 35, 190]","[217, 183, 87]","[118, 5, 140]",solid
"[[211.2, 0.5991991422754317], [211.8, 0.5991991422754317], [211.8, 0.570591116777533], [211.2, 0.570591116777533], [211.2, 0.5991991422754317]]",rect,16,1055,1052,1094,104,263,"[[1052, 104], [1094, 104], [1094, 263], [1052, 263], [1052, 104]]",211.0,6678,1073.0,183.5,0.02860802549789874,0.5555861346514581,0.5848951295264824,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 141]","[138, 6, 128]","[182, 34, 190]","[218, 183, 86]","[117, 4, 140]",solid
"[[212.2, 0.6003172133170638], [212.8, 0.6003172133170638], [212.8, 0.572565972050908], [212.2, 0.572565972050908], [212.2, 0.6003172133170638]]",rect,16,1060,1062,1103,104,262,"[[1062, 104], [1103, 104], [1103, 262], [1062, 262], [1062, 104]]",212.0,6478,1082.5,183.0,0.02775124126615574,0.5609123026285809,0.5864415926839859,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 76, 142]","[139, 6, 128]","[182, 34, 191]","[218, 183, 85]","[115, 4, 141]",solid
"[[213.2, 0.6082907148498208], [213.8, 0.6082907148498208], [213.8, 0.580539473583665], [213.2, 0.580539473583665], [213.2, 0.6082907148498208]]",rect,16,1065,1079,1120,103,261,"[[1079, 103], [1120, 103], [1120, 261], [1079, 261], [1079, 103]]",213.0,6478,1099.5,182.0,0.02775124126615574,0.5704531496827663,0.5944150942167429,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 144]","[141, 5, 128]","[180, 33, 192]","[220, 182, 83]","[112, 3, 142]",solid
"[[214.2, 0.6148771761588606], [214.8, 0.6148771761588606], [214.8, 0.5871259348927048], [214.2, 0.5871259348927048], [214.2, 0.6148771761588606]]",rect,16,1070,1092,1133,102,260,"[[1092, 102], [1133, 102], [1133, 260], [1092, 260], [1092, 102]]",214.0,6478,1112.5,181.0,0.02775124126615574,0.5777710189368306,0.6010015555257827,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 76, 145]","[143, 5, 128]","[179, 32, 193]","[220, 181, 82]","[109, 3, 143]",solid
"[[215.2, 0.616699115845645], [215.8, 0.616699115845645], [215.8, 0.5891235153469965], [215.2, 0.5891235153469965], [215.2, 0.616699115845645]]",rect,16,1075,1096,1137,102,259,"[[1096, 102], [1137, 102], [1137, 259], [1096, 259], [1096, 102]]",215.0,6437,1116.5,180.5,0.027575600498648423,0.5800405924387874,0.6029113155963207,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 146]","[143, 4, 128]","[178, 31, 194]","[221, 181, 81]","[109, 3, 143]",solid
"[[216.2, 0.6175975357662461], [216.8, 0.6175975357662461], [216.8, 0.5900219352675976], [216.2, 0.5900219352675976], [216.2, 0.6175975357662461]]",rect,16,1080,1098,1139,102,259,"[[1098, 102], [1139, 102], [1139, 259], [1098, 259], [1098, 102]]",216.0,6437,1118.5,180.5,0.027575600498648423,0.5811520813388478,0.6038097355169219,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 146]","[144, 4, 128]","[178, 31, 194]","[221, 181, 81]","[108, 3, 143]",solid
"[[217.2, 0.6129164157200832], [217.8, 0.6129164157200832], [217.8, 0.5853408152214347], [217.2, 0.5853408152214347], [217.2, 0.6129164157200832]]",rect,16,1085,1096,1137,102,259,"[[1096, 102], [1137, 102], [1137, 259], [1096, 259], [1096, 102]]",217.0,6437,1116.5,180.5,0.027575600498648423,0.5800405924387874,0.5991286154707589,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 75, 146]","[143, 4, 128]","[178, 31, 194]","[221, 181, 81]","[109, 3, 143]",solid
"[[218.2, 0.6004499424319645], [218.8, 0.6004499424319645], [218.8, 0.5722017663113979], [218.2, 0.5722017663113979], [218.2, 0.6004499424319645]]",rect,16,1090,1069,1111,103,260,"[[1069, 103], [1111, 103], [1111, 260], [1069, 260], [1069, 103]]",218.0,6594,1090.0,181.5,0.028248176120566678,0.5652201731093149,0.5863258543716812,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 76, 143]","[140, 5, 128]","[181, 32, 192]","[220, 183, 84]","[113, 3, 141]",solid
"[[219.2, 0.5984437233442594], [219.8, 0.5984437233442594], [219.8, 0.5700156225350268], [219.2, 0.5700156225350268], [219.2, 0.5984437233442594]]",rect,16,1095,1064,1106,103,261,"[[1064, 103], [1106, 103], [1106, 261], [1064, 261], [1064, 103]]",219.0,6636,1085.0,182.0,0.028428100809232706,0.562394855157328,0.5842296729396431,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 76, 142]","[139, 5, 128]","[181, 33, 191]","[219, 183, 85]","[115, 3, 141]",solid
"[[220.2, 0.5946630900519627], [220.8, 0.5946630900519627], [220.8, 0.5662349892427301], [220.2, 0.5662349892427301], [220.2, 0.5946630900519627]]",rect,16,1100,1047,1089,105,263,"[[1047, 105], [1089, 105], [1089, 263], [1047, 263], [1047, 105]]",220.0,6636,1068.0,184.0,0.028428100809232706,0.5527608166994712,0.5804490396473464,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 76, 141]","[137, 6, 128]","[183, 34, 190]","[218, 184, 87]","[118, 4, 140]",solid
"[[221.2, 0.552166788255632], [221.8, 0.552166788255632], [221.8, 0.5244155469894762], [221.2, 0.5244155469894762], [221.2, 0.552166788255632]]",rect,16,1105,1034,1075,105,263,"[[1034, 105], [1075, 105], [1075, 263], [1034, 263], [1034, 105]]",221.0,6478,1054.5,184.0,0.02775124126615574,0.5452582666240632,0.5382911676225541,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 76, 139]","[135, 6, 128]","[184, 34, 189]","[217, 185, 88]","[120, 4, 138]",solid
"[[222.2, 0.5478574918681961], [222.8, 0.5478574918681961], [222.8, 0.5194293910589635], [222.2, 0.5194293910589635], [222.2, 0.5478574918681961]]",rect,16,1110,1016,1058,106,264,"[[1016, 106], [1058, 106], [1058, 264], [1016, 264], [1016, 106]]",222.0,6636,1037.0,185.0,0.028428100809232706,0.5354395473448628,0.5336434414635798,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 76, 137]","[132, 7, 128]","[186, 35, 187]","[216, 186, 90]","[124, 5, 137]",solid
"[[223.2, 0.5436093732149989], [223.8, 0.5436093732149989], [223.8, 0.5143202042528645], [223.2, 0.5143202042528645], [223.2, 0.5436093732149989]]",rect,16,1115,998,1041,107,266,"[[998, 107], [1041, 107], [1041, 266], [998, 266], [998, 107]]",223.0,6837,1019.5,186.5,0.02928916896213442,0.5255742323638266,0.5289647887339317,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 77, 136]","[130, 8, 128]","[188, 36, 186]","[215, 186, 92]","[127, 5, 136]",solid
"[[224.2, 0.5235266195380587], [224.8, 0.5235266195380587], [224.8, 0.49473866935149396], [224.2, 0.49473866935149396], [224.2, 0.5235266195380587]]",rect,16,1120,985,1027,108,268,"[[985, 108], [1027, 108], [1027, 268], [985, 268], [985, 108]]",224.0,6720,1006.0,188.0,0.028787950186564767,0.5179318951829113,0.5091326444447763,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 78, 134]","[129, 9, 128]","[189, 38, 185]","[213, 187, 94]","[129, 6, 135]",solid
"[[225.2, 0.5261993614726957], [225.8, 0.5261993614726957], [225.8, 0.49672598390073663], [225.2, 0.49672598390073663], [225.2, 0.5261993614726957]]",rect,16,1125,965,1008,109,269,"[[965, 109], [1008, 109], [1008, 269], [965, 269], [965, 109]]",225.0,6880,986.5,189.0,0.029473377571959166,0.5070016870036504,0.5114626726867162,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 78, 132]","[126, 9, 128]","[191, 38, 183]","[212, 188, 96]","[133, 7, 132]",solid
"[[226.2, 0.5261993614726957], [226.8, 0.5261993614726957], [226.8, 0.49672598390073663], [226.2, 0.49672598390073663], [226.2, 0.5261993614726957]]",rect,16,1130,965,1008,109,269,"[[965, 109], [1008, 109], [1008, 269], [965, 269], [965, 109]]",226.0,6880,986.5,189.0,0.029473377571959166,0.5070016870036504,0.5114626726867162,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 78, 132]","[126, 9, 128]","[191, 38, 183]","[212, 188, 96]","[133, 7, 132]",solid
"[[227.2, 0.5274369034342333], [227.8, 0.5274369034342333], [227.8, 0.4969011134149129], [227.2, 0.4969011134149129], [227.2, 0.5274369034342333]]",rect,16,1135,958,1002,110,272,"[[958, 110], [1002, 110], [1002, 272], [958, 272], [958, 110]]",227.0,7128,980.0,191.0,0.030535790019320483,0.503202965271111,0.5121690084245731,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[224, 78, 132]","[125, 10, 128]","[192, 40, 182]","[211, 188, 97]","[135, 7, 132]",solid
"[[228.2, 0.5279854884804112], [228.8, 0.5279854884804112], [228.8, 0.49795948507897775], [228.2, 0.49795948507897775], [228.2, 0.5279854884804112]]",rect,16,1140,964,1007,110,273,"[[964, 110], [1007, 110], [1007, 273], [964, 273], [964, 110]]",228.0,7009,985.5,191.5,0.0300260034014334,0.5062129640444415,0.5129724867796944,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 78, 132]","[126, 10, 128]","[191, 40, 183]","[211, 187, 96]","[134, 7, 133]",solid
"[[229.2, 0.5274021656446768], [229.8, 0.5274021656446768], [229.8, 0.49648939056338937], [229.2, 0.49648939056338937], [229.2, 0.5274021656446768]]",rect,16,1145,957,1001,111,275,"[[957, 111], [1001, 111], [1001, 275], [957, 275], [957, 111]]",229.0,7216,979.0,193.0,0.030912775081287404,0.5024608380137378,0.5119457781040331,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[230.2, 0.5276228512124072], [230.8, 0.5276228512124072], [230.8, 0.4967100761311197], [230.2, 0.4967100761311197], [230.2, 0.5276228512124072]]",rect,16,1150,957,1001,111,275,"[[957, 111], [1001, 111], [1001, 275], [957, 275], [957, 111]]",230.0,7216,979.0,193.0,0.030912775081287404,0.5024608380137378,0.5121664636717634,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[231.2, 0.5200683835092292], [231.8, 0.5200683835092292], [231.8, 0.4891556084279418], [231.2, 0.4891556084279418], [231.2, 0.5200683835092292]]",rect,16,1155,949,993,112,276,"[[949, 112], [993, 112], [993, 276], [949, 276], [949, 112]]",231.0,7216,971.0,194.0,0.030912775081287404,0.4979216910098245,0.5046119959685855,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 131]","[124, 12, 128]","[192, 42, 182]","[210, 188, 98]","[136, 9, 132]",solid
"[[232.2, 0.524333035361134], [232.8, 0.524333035361134], [232.8, 0.49360875281083], [232.2, 0.49360875281083], [232.2, 0.524333035361134]]",rect,16,1160,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",232.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.508970894085982,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[233.2, 0.5243833152642017], [233.8, 0.5243833152642017], [233.8, 0.49347054018291425], [233.2, 0.49347054018291425], [233.2, 0.5243833152642017]]",rect,16,1165,950,994,111,275,"[[950, 111], [994, 111], [994, 275], [950, 275], [950, 111]]",233.0,7216,972.0,193.0,0.030912775081287404,0.49857062686352616,0.508926927723558,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 131]","[124, 11, 128]","[192, 41, 182]","[210, 188, 98]","[136, 8, 131]",solid
"[[234.2, 0.5258056895363881], [234.8, 0.5258056895363881], [234.8, 0.49489291445510064], [234.2, 0.49489291445510064], [234.2, 0.5258056895363881]]",rect,16,1170,954,998,111,275,"[[954, 111], [998, 111], [998, 275], [954, 275], [954, 111]]",234.0,7216,976.0,193.0,0.030912775081287404,0.5007936046636471,0.5103493019957444,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 131]","[124, 11, 128]","[192, 41, 182]","[210, 188, 98]","[136, 8, 132]",solid
"[[235.2, 0.5264700752001413], [235.8, 0.5264700752001413], [235.8, 0.49574579264983737], [235.2, 0.49574579264983737], [235.2, 0.5264700752001413]]",rect,16,1175,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",235.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.5111079339249893,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[236.2, 0.5490141043153874], [236.8, 0.5490141043153874], [236.8, 0.5182898217650834], [236.2, 0.5182898217650834], [236.2, 0.5490141043153874]]",rect,16,1180,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",236.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.5336519630402354,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[237.2, 0.5491372687215427], [237.8, 0.5491372687215427], [237.8, 0.5184129861712387], [237.2, 0.5184129861712387], [237.2, 0.5491372687215427]]",rect,16,1185,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",237.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.5337751274463907,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[238.2, 0.5487203989436356], [238.8, 0.5487203989436356], [238.8, 0.5179961163933315], [238.2, 0.5179961163933315], [238.2, 0.5487203989436356]]",rect,16,1190,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",238.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.5333582576684835,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[239.2, 0.5307679623259908], [239.8, 0.5307679623259908], [239.8, 0.5000436797756868], [239.2, 0.5000436797756868], [239.2, 0.5307679623259908]]",rect,16,1195,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",239.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.5154058210508388,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[240.2, 0.5321186401800393], [240.8, 0.5321186401800393], [240.8, 0.5013943576297353], [240.2, 0.5013943576297353], [240.2, 0.5321186401800393]]",rect,16,1200,956,1000,111,274,"[[956, 111], [1000, 111], [1000, 274], [956, 274], [956, 111]]",240.0,7172,978.0,192.5,0.030724282550303943,0.5019516892655433,0.5167564989048873,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[192, 41, 182]","[210, 187, 97]","[135, 8, 132]",solid
"[[241.2, 0.5259832128286139], [241.8, 0.5259832128286139], [241.8, 0.49525893027831], [241.2, 0.49525893027831], [241.2, 0.5259832128286139]]",rect,16,1205,961,1005,111,274,"[[961, 111], [1005, 111], [1005, 274], [961, 274], [961, 111]]",241.0,7172,983.0,192.5,0.030724282550303943,0.5047304115156944,0.5106210715534619,"(0.6509803921568628, 0.807843137254902, 0.8901960784313725, 1.0)","[223, 79, 132]","[125, 11, 128]","[191, 41, 183]","[211, 187, 97]","[134, 8, 133]",solid
